epoch,original_scale_mse
1308,2.042421579360962
1309,2.042421579360962
1310,2.042421579360962
1311,2.042421579360962
1312,2.042421579360962
1313,2.042421579360962
1314,2.042421579360962
1315,2.042421579360962
1316,2.042421579360962
1317,2.042421579360962
1318,2.042421579360962
1319,2.042421579360962
1320,2.042421579360962
1321,2.042421579360962
1322,2.042421579360962
1323,2.042421579360962
1324,2.042421579360962
1325,2.042421579360962
1326,2.042421579360962
1327,2.042421579360962
1328,2.042421579360962
1329,2.042421579360962
1330,2.042421579360962
1331,2.042421579360962
1332,2.042421579360962
1333,2.042421579360962
1334,2.042421579360962
1335,2.042421579360962
1336,2.042421579360962
1337,2.042421579360962
1338,2.042421579360962
1339,2.042421579360962
1340,2.042421579360962
1341,2.042421579360962
1342,2.042421579360962
1343,2.042421579360962
1344,2.042421579360962
1345,2.042421579360962
1346,2.042421579360962
1347,2.042421579360962
1348,2.042421579360962
1349,2.0424211025238037
1350,2.0424211025238037
1351,2.0424211025238037
1352,2.0424211025238037
1353,2.0424211025238037
1354,2.0424211025238037
1355,2.0424211025238037
1356,2.0424211025238037
1357,2.0424211025238037
1358,2.0424211025238037
1359,2.0424211025238037
1360,2.0424211025238037
1361,2.0424211025238037
1362,2.0424211025238037
1363,2.0424211025238037
1364,2.0424211025238037
1365,2.0424211025238037
1366,2.0424211025238037
1367,2.0424211025238037
1368,2.0424211025238037
1369,2.0424211025238037
1370,2.0424211025238037
1371,2.0424211025238037
1372,2.0424211025238037
1373,2.0424211025238037
1374,2.0424211025238037
1375,2.0424211025238037
1376,2.0424211025238037
1377,2.0424211025238037
1378,2.0424211025238037
1379,2.0424211025238037
1380,2.0424211025238037
1381,2.0424211025238037
1382,2.0424211025238037
1383,2.0424211025238037
1384,2.0424211025238037
1385,2.0424211025238037
1386,2.0424211025238037
1387,2.0424211025238037
1388,2.0424211025238037
1389,2.0424211025238037
1390,2.0424211025238037
1391,2.0424211025238037
1392,2.0424211025238037
1393,2.0424211025238037
1394,2.0424211025238037
1395,2.0424211025238037
1396,2.0424211025238037
1397,2.0424211025238037
1398,2.0424211025238037
1399,2.0424211025238037
1400,2.0424211025238037
1401,2.0424211025238037
1402,2.0424211025238037
1403,2.0424211025238037
1404,2.0424211025238037
1405,2.0424211025238037
1406,2.0424211025238037
1407,2.0424211025238037
1408,2.0424211025238037
1409,2.0424211025238037
1410,2.0424211025238037
1411,2.0424211025238037
1412,2.0424211025238037
1413,2.0424211025238037
1414,2.0424211025238037
1415,2.0424211025238037
1416,2.0424211025238037
1417,2.0424211025238037
1418,2.0424211025238037
1419,2.0424211025238037
1420,2.0424211025238037
1421,2.0424211025238037
1422,2.0424211025238037
1423,2.0424211025238037
1424,2.0424211025238037
1425,2.0424211025238037
1426,2.0424211025238037
1427,2.0424211025238037
1428,2.0424211025238037
1429,2.0424211025238037
1430,2.0424211025238037
1431,2.0424211025238037
1432,2.0424211025238037
1433,2.0424211025238037
1434,2.0424211025238037
1435,2.0424211025238037
1436,2.0424211025238037
1437,2.0424211025238037
1438,2.0424211025238037
1439,2.0424211025238037
1440,2.0424211025238037
1441,2.0424211025238037
1442,2.0424211025238037
1443,2.0424211025238037
1444,2.0424211025238037
1445,2.0424211025238037
1446,2.0424211025238037
1447,2.0424211025238037
1448,2.0424211025238037
1449,2.0424211025238037
1450,2.0424211025238037
1451,2.0424211025238037
1452,2.0424211025238037
1453,2.0424211025238037
1454,2.0424211025238037
1455,2.0424211025238037
1456,2.0424211025238037
1457,2.0424211025238037
1458,2.0424211025238037
1459,2.0424211025238037
1460,2.0424211025238037
1461,2.0424211025238037
1462,2.0424211025238037
1463,2.0424211025238037
1464,2.0424211025238037
1465,2.0424211025238037
1466,2.0424211025238037
1467,2.0424211025238037
1468,2.0424211025238037
1469,2.0424211025238037
1470,2.0424211025238037
1471,2.0424211025238037
1472,2.0424211025238037
1473,2.0424211025238037
1474,2.0424211025238037
1475,2.0424211025238037
1476,2.0424211025238037
1477,2.0424211025238037
1478,2.0424211025238037
1479,2.0424211025238037
1480,2.0424211025238037
1481,2.0424211025238037
1482,2.0424211025238037
1483,2.0424211025238037
1484,2.0424211025238037
1485,2.0424211025238037
1486,2.0424211025238037
1487,2.0424211025238037
1488,2.0424211025238037
1489,2.0424211025238037
1490,2.0424211025238037
1491,2.0424211025238037
1492,2.0424211025238037
1493,2.0424211025238037
1494,2.0424211025238037
1495,2.0424211025238037
1496,2.0424211025238037
1497,2.0424211025238037
1498,2.0424211025238037
1499,2.0424211025238037
1500,2.0424211025238037
1501,2.0424211025238037
1502,2.0424211025238037
1503,2.0424211025238037
1504,2.0424208641052246
1505,2.0424208641052246
1506,2.0424208641052246
1507,2.0424208641052246
1508,2.0424208641052246
1509,2.0424208641052246
1510,2.0424208641052246
1511,2.0424208641052246
1512,2.0424208641052246
1513,2.0424208641052246
1514,2.0424208641052246
1515,2.0424208641052246
1516,2.0424208641052246
1517,2.0424208641052246
1518,2.0424208641052246
1519,2.0424208641052246
1520,2.0424208641052246
1521,2.0424208641052246
1522,2.0424208641052246
1523,2.0424208641052246
1524,2.0424208641052246
1525,2.0424208641052246
1526,2.0424208641052246
1527,2.0424208641052246
1528,2.042421579360962
1529,2.042421579360962
1530,2.042421579360962
1531,2.042421579360962
1532,2.042421579360962
1533,2.042421579360962
1534,2.042421579360962
1535,2.042421579360962
1536,2.042421579360962
1537,2.04242205619812
1538,2.04242205619812
1539,2.04242205619812
1540,2.04242205619812
1541,2.04242205619812
1542,2.042421340942383
1543,2.042421340942383
1544,2.042421340942383
1545,2.042421340942383
1546,2.042421340942383
1547,2.042421340942383
1548,2.042421340942383
1549,2.042421340942383
1550,2.042421340942383
1551,2.042421340942383
1552,2.042421340942383
1553,2.042421340942383
1554,2.042421340942383
1555,2.042421340942383
1556,2.042421340942383
1557,2.042421340942383
1558,2.042421340942383
1559,2.042421340942383
1560,2.042421340942383
1561,2.042421340942383
1562,2.042421340942383
1563,2.042421340942383
1564,2.042421340942383
1565,2.042421340942383
1566,2.042421340942383
1567,2.042421340942383
1568,2.042421340942383
1569,2.042421340942383
1570,2.042421340942383
1571,2.042421340942383
1572,2.042421340942383
1573,2.042421340942383
1574,2.042421340942383
1575,2.042421340942383
1576,2.042421340942383
1577,2.042421340942383
1578,2.042421340942383
1579,2.042421340942383
1580,2.042421340942383
1581,2.042421340942383
1582,2.042421340942383
1583,2.042421340942383
1584,2.042421340942383
1585,2.042421340942383
1586,2.042421340942383
1587,2.042421340942383
1588,2.042421340942383
1589,2.042421340942383
1590,2.042421340942383
1591,2.042421340942383
1592,2.042421340942383
1593,2.042421340942383
1594,2.042421340942383
1595,2.042421340942383
1596,2.042421340942383
1597,2.042421340942383
1598,2.042421340942383
1599,2.042421340942383
1600,2.042421340942383
1601,2.042421340942383
1602,2.042421340942383
1603,2.042421340942383
1604,2.042421340942383
1605,2.042421340942383
1606,2.042421340942383
1607,2.042421340942383
1608,2.042421340942383
1609,2.042421340942383
1610,2.042421340942383
1611,2.042421340942383
1612,2.042421340942383
1613,2.042421340942383
1614,2.042421340942383
1615,2.042421340942383
1616,2.042421340942383
1617,2.042421340942383
1618,2.042421340942383
1619,2.042421340942383
1620,2.042421340942383
1621,2.042421340942383
1622,2.042421340942383
1623,2.042421340942383
1624,2.042421340942383
1625,2.042421340942383
1626,2.042421340942383
1627,2.042421340942383
1628,2.042421340942383
1629,2.042421340942383
1630,2.042421340942383
1631,2.042421579360962
1632,2.042421579360962
1633,2.042421579360962
1634,2.042421579360962
1635,2.042421579360962
1636,2.042421579360962
1637,2.042421579360962
1638,2.042421579360962
1639,2.042421579360962
1640,2.042421579360962
1641,2.042421579360962
1642,2.042421579360962
1643,2.042421579360962
1644,2.042421579360962
1645,2.042421579360962
1646,2.042421579360962
1647,2.042421579360962
1648,2.042421579360962
1649,2.042421579360962
1650,2.042421579360962
1651,2.042421579360962
1652,2.042421579360962
1653,2.042421579360962
1654,2.042421579360962
1655,2.042421579360962
1656,2.042421579360962
1657,2.042421579360962
1658,2.042421579360962
1659,2.042421579360962
1660,2.042421579360962
1661,2.042421579360962
1662,2.042421579360962
1663,2.042421579360962
1664,2.042421579360962
1665,2.042421579360962
1666,2.042421579360962
1667,2.042421579360962
1668,2.042421579360962
1669,2.042421579360962
1670,2.042421579360962
1671,2.042421579360962
1672,2.042421579360962
1673,2.042421579360962
1674,2.042421579360962
1675,2.042421579360962
1676,2.042421579360962
1677,2.042421579360962
1678,2.042421579360962
1679,2.042421579360962
1680,2.042421579360962
1681,2.042421579360962
1682,2.042421579360962
1683,2.042421579360962
1684,2.042421579360962
1685,2.042421579360962
1686,2.042421579360962
1687,2.042421579360962
1688,2.042421579360962
1689,2.042421579360962
1690,2.042421579360962
1691,2.042421579360962
1692,2.042421579360962
1693,2.042421579360962
1694,2.042421579360962
1695,2.042421579360962
1696,2.042421579360962
1697,2.042421579360962
1698,2.042421579360962
1699,2.042421579360962
1700,2.042421579360962
1701,2.042421579360962
1702,2.042421579360962
1703,2.042421579360962
1704,2.042421579360962
1705,2.042421579360962
1706,2.042421579360962
1707,2.042421579360962
1708,2.042421579360962
1709,2.042421579360962
1710,2.042421579360962
1711,2.042421579360962
1712,2.042421579360962
1713,2.042421579360962
1714,2.042421579360962
1715,2.042421579360962
1716,2.042421579360962
1717,2.042421579360962
1718,2.042421579360962
1719,2.042421579360962
1720,2.042421579360962
1721,2.042421579360962
1722,2.042421579360962
1723,2.042421579360962
1724,2.042421579360962
1725,2.042421579360962
1726,2.042421579360962
1727,2.042421579360962
1728,2.042421579360962
1729,2.042421579360962
1730,2.042421579360962
1731,2.042421579360962
1732,2.042421579360962
1733,2.042421579360962
1734,2.042421579360962
1735,2.042421579360962
1736,2.042421579360962
1737,2.042421579360962
1738,2.042421579360962
1739,2.042421579360962
1740,2.042421579360962
1741,2.042421579360962
1742,2.042421579360962
1743,2.042421579360962
1744,2.042421579360962
1745,2.042421579360962
1746,2.042421579360962
1747,2.042421579360962
1748,2.042421579360962
1749,2.042421579360962
1750,2.042421579360962
1751,2.042421579360962
1752,2.042421579360962
1753,2.042421579360962
1754,2.042421579360962
1755,2.042421579360962
1756,2.042421579360962
1757,2.042421579360962
1758,2.042421579360962
1759,2.042421579360962
1760,2.042421579360962
1761,2.042421579360962
1762,2.042421579360962
1763,2.042421579360962
1764,2.042421579360962
1765,2.042421579360962
1766,2.042421579360962
1767,2.042421579360962
1768,2.042421579360962
1769,2.042421579360962
1770,2.042421579360962
1771,2.042421579360962
1772,2.042421579360962
1773,2.042421579360962
1774,2.042421579360962
1775,2.042421579360962
1776,2.042421579360962
1777,2.042421579360962
1778,2.042421579360962
1779,2.042421579360962
1780,2.042421817779541
1781,2.042421817779541
1782,2.042421817779541
1783,2.042421817779541
1784,2.042421817779541
1785,2.042421817779541
1786,2.042421817779541
1787,2.042421817779541
1788,2.042421817779541
1789,2.042421817779541
1790,2.042421817779541
1791,2.042421817779541
1792,2.042421817779541
1793,2.042421817779541
1794,2.042421817779541
1795,2.042421817779541
1796,2.042421817779541
1797,2.042421817779541
1798,2.042421817779541
1799,2.042421817779541
1800,2.042421817779541
1801,2.042421817779541
1802,2.042421817779541
1803,2.042421817779541
1804,2.042421817779541
1805,2.042421817779541
1806,2.042421817779541
1807,2.042421579360962
1808,2.042421579360962
1809,2.042421579360962
1810,2.042421579360962
1811,2.042421579360962
1812,2.042421579360962
1813,2.042421579360962
1814,2.042421579360962
1815,2.0424211025238037
1816,2.0424206256866455
1817,2.0424201488494873
1818,2.0424201488494873
1819,2.0424201488494873
1820,2.0424201488494873
1821,2.0424201488494873
1822,2.0424201488494873
1823,2.0424201488494873
1824,2.0424201488494873
1825,2.0424201488494873
1826,2.0424201488494873
1827,2.0424201488494873
1828,2.0424201488494873
1829,2.0424201488494873
1830,2.0424201488494873
1831,2.0424201488494873
1832,2.0424201488494873
1833,2.0424201488494873
1834,2.0424201488494873
1835,2.0424201488494873
1836,2.0424201488494873
1837,2.0424201488494873
1838,2.0424201488494873
1839,2.0424201488494873
1840,2.0424201488494873
1841,2.0424201488494873
1842,2.0424201488494873
1843,2.0424201488494873
1844,2.0424201488494873
1845,2.0424201488494873
1846,2.0424201488494873
1847,2.0424201488494873
1848,2.0424201488494873
1849,2.0424201488494873
1850,2.0424201488494873
1851,2.0424201488494873
1852,2.0424201488494873
1853,2.0424201488494873
1854,2.0424201488494873
1855,2.0424201488494873
1856,2.0424201488494873
1857,2.0424201488494873
1858,2.0424201488494873
1859,2.0424201488494873
1860,2.0424201488494873
1861,2.0424201488494873
1862,2.0424201488494873
1863,2.0424201488494873
1864,2.0424201488494873
1865,2.0424201488494873
1866,2.0424201488494873
1867,2.0424201488494873
1868,2.0424201488494873
1869,2.0424201488494873
1870,2.0424201488494873
1871,2.0424201488494873
1872,2.0424201488494873
1873,2.0424201488494873
1874,2.0424201488494873
1875,2.0424201488494873
1876,2.0424201488494873
1877,2.0424201488494873
1878,2.0424201488494873
1879,2.0424201488494873
1880,2.0424201488494873
1881,2.0424201488494873
1882,2.0424201488494873
1883,2.0424201488494873
1884,2.0424201488494873
1885,2.0424201488494873
1886,2.0424201488494873
1887,2.0424201488494873
1888,2.0424201488494873
1889,2.0424201488494873
1890,2.0424201488494873
1891,2.0424201488494873
1892,2.0424201488494873
1893,2.0424201488494873
1894,2.0424201488494873
1895,2.0424201488494873
1896,2.0424201488494873
1897,2.0424201488494873
1898,2.0424201488494873
1899,2.0424201488494873
1900,2.0424201488494873
1901,2.0424201488494873
1902,2.0424201488494873
1903,2.0424201488494873
1904,2.0424201488494873
1905,2.0424201488494873
1906,2.0424201488494873
1907,2.0424201488494873
1908,2.0424201488494873
1909,2.0424201488494873
1910,2.0424201488494873
1911,2.0424201488494873
1912,2.0424201488494873
1913,2.0424201488494873
1914,2.0424201488494873
1915,2.0424201488494873
1916,2.0424201488494873
1917,2.0424201488494873
1918,2.0424201488494873
1919,2.0424201488494873
1920,2.0424201488494873
1921,2.0424201488494873
1922,2.0424201488494873
1923,2.0424201488494873
1924,2.0424201488494873
1925,2.0424201488494873
1926,2.0424201488494873
1927,2.0424201488494873
1928,2.0424201488494873
1929,2.0424201488494873
1930,2.0424201488494873
1931,2.0424201488494873
1932,2.0424201488494873
1933,2.0424201488494873
1934,2.0424201488494873
1935,2.0424201488494873
1936,2.0424201488494873
1937,2.0424201488494873
1938,2.0424201488494873
1939,2.0424201488494873
1940,2.0424201488494873
1941,2.0424201488494873
1942,2.0424201488494873
1943,2.0424201488494873
1944,2.0424201488494873
1945,2.0424201488494873
1946,2.0424201488494873
1947,2.0424201488494873
1948,2.0424201488494873
1949,2.0424201488494873
1950,2.0424201488494873
1951,2.0424201488494873
1952,2.0424201488494873
1953,2.0424201488494873
1954,2.0424201488494873
1955,2.0424201488494873
1956,2.0424201488494873
1957,2.0424201488494873
1958,2.0424201488494873
1959,2.0424201488494873
1960,2.0424201488494873
1961,2.0424201488494873
1962,2.0424201488494873
1963,2.0424201488494873
1964,2.0424201488494873
1965,2.0424201488494873
1966,2.0424201488494873
1967,2.0424201488494873
1968,2.0424201488494873
1969,2.0424201488494873
1970,2.0424201488494873
1971,2.0424201488494873
1972,2.0424201488494873
1973,2.0424201488494873
1974,2.0424201488494873
1975,2.0424201488494873
1976,2.0424201488494873
1977,2.0424201488494873
1978,2.0424201488494873
1979,2.0424201488494873
1980,2.0424201488494873
1981,2.0424201488494873
1982,2.0424201488494873
1983,2.0424201488494873
1984,2.0424201488494873
1985,2.0424201488494873
1986,2.0424201488494873
1987,2.0424201488494873
1988,2.0424201488494873
1989,2.0424201488494873
1990,2.0424201488494873
1991,2.0424201488494873
1992,2.0424201488494873
1993,2.0424201488494873
1994,2.0424201488494873
1995,2.0424201488494873
1996,2.0424201488494873
1997,2.0424201488494873
1998,2.0424201488494873
1999,2.0424201488494873
2000,2.0424201488494873
2001,2.0424201488494873
2002,2.0424201488494873
2003,2.0424201488494873
2004,2.0424201488494873
2005,2.0424201488494873
2006,2.0424201488494873
2007,2.0424201488494873
2008,2.0424201488494873
2009,2.0424201488494873
2010,2.0424201488494873
2011,2.0424201488494873
2012,2.0424201488494873
2013,2.0424201488494873
2014,2.0424201488494873
2015,2.0424201488494873
2016,2.0424201488494873
2017,2.0424201488494873
2018,2.0424201488494873
2019,2.0424201488494873
2020,2.0424201488494873
2021,2.0424201488494873
2022,2.0424201488494873
2023,2.0424201488494873
2024,2.0424201488494873
2025,2.0424201488494873
2026,2.0424201488494873
2027,2.0424201488494873
2028,2.0424201488494873
2029,2.0424201488494873
2030,2.0424201488494873
2031,2.0424201488494873
2032,2.0424201488494873
2033,2.0424201488494873
2034,2.0424201488494873
2035,2.0424201488494873
2036,2.0424201488494873
2037,2.0424201488494873
2038,2.0424201488494873
2039,2.0424201488494873
2040,2.0424201488494873
2041,2.0424201488494873
2042,2.0424201488494873
2043,2.0424201488494873
2044,2.0424201488494873
2045,2.0424201488494873
2046,2.0424201488494873
2047,2.0424201488494873
2048,2.0424201488494873
2049,2.0424201488494873
2050,2.0424201488494873
2051,2.0424201488494873
2052,2.0424201488494873
2053,2.0424201488494873
2054,2.0424201488494873
2055,2.0424201488494873
2056,2.0424201488494873
2057,2.0424201488494873
2058,2.0424201488494873
2059,2.0424201488494873
2060,2.0424201488494873
2061,2.0424201488494873
2062,2.0424201488494873
2063,2.0424201488494873
2064,2.0424201488494873
2065,2.0424201488494873
2066,2.0424201488494873
2067,2.0424201488494873
2068,2.0424201488494873
2069,2.0424201488494873
2070,2.0424201488494873
2071,2.0424201488494873
2072,2.0424201488494873
2073,2.0424201488494873
2074,2.0424201488494873
2075,2.0424201488494873
2076,2.0424201488494873
2077,2.0424201488494873
2078,2.0424201488494873
2079,2.0424201488494873
2080,2.0424201488494873
2081,2.0424201488494873
2082,2.0424201488494873
2083,2.0424201488494873
2084,2.0424201488494873
2085,2.0424201488494873
2086,2.0424201488494873
2087,2.0424201488494873
2088,2.0424201488494873
2089,2.0424201488494873
2090,2.0424201488494873
2091,2.0424201488494873
2092,2.0424201488494873
2093,2.0424201488494873
2094,2.0424201488494873
2095,2.0424201488494873
2096,2.0424201488494873
2097,2.0424201488494873
2098,2.0424201488494873
2099,2.0424201488494873
2100,2.0424201488494873
2101,2.0424201488494873
2102,2.0424201488494873
2103,2.0424201488494873
2104,2.0424201488494873
2105,2.0424201488494873
2106,2.0424201488494873
2107,2.0424201488494873
2108,2.0424201488494873
2109,2.0424201488494873
2110,2.0424201488494873
2111,2.0424201488494873
2112,2.0424201488494873
2113,2.0424201488494873
2114,2.0424201488494873
2115,2.0424201488494873
2116,2.0424201488494873
2117,2.0424201488494873
2118,2.0424201488494873
2119,2.0424201488494873
2120,2.0424201488494873
2121,2.0424201488494873
2122,2.0424201488494873
2123,2.0424201488494873
2124,2.0424201488494873
2125,2.0424201488494873
2126,2.0424201488494873
2127,2.0424201488494873
2128,2.0424201488494873
2129,2.0424201488494873
2130,2.0424201488494873
2131,2.0424201488494873
2132,2.0424201488494873
2133,2.0424201488494873
2134,2.0424201488494873
2135,2.0424201488494873
2136,2.0424201488494873
2137,2.0424201488494873
2138,2.0424201488494873
2139,2.0424201488494873
2140,2.0424201488494873
2141,2.0424201488494873
2142,2.0424201488494873
2143,2.0424201488494873
2144,2.0424201488494873
2145,2.0424201488494873
2146,2.0424201488494873
2147,2.0424201488494873
2148,2.0424201488494873
2149,2.0424201488494873
2150,2.0424201488494873
2151,2.0424201488494873
2152,2.0424201488494873
2153,2.0424201488494873
2154,2.0424201488494873
2155,2.0424201488494873
2156,2.0424201488494873
2157,2.0424201488494873
2158,2.0424201488494873
2159,2.0424201488494873
2160,2.0424201488494873
2161,2.0424201488494873
2162,2.0424201488494873
2163,2.0424201488494873
2164,2.0424201488494873
2165,2.0424201488494873
2166,2.0424201488494873
2167,2.0424201488494873
2168,2.0424201488494873
2169,2.0424201488494873
2170,2.0424201488494873
2171,2.0424201488494873
2172,2.0424201488494873
2173,2.0424201488494873
2174,2.0424201488494873
2175,2.0424201488494873
2176,2.0424201488494873
2177,2.0424201488494873
2178,2.0424201488494873
2179,2.0424201488494873
2180,2.0424201488494873
2181,2.0424201488494873
2182,2.0424201488494873
2183,2.0424201488494873
2184,2.0424201488494873
2185,2.0424201488494873
2186,2.0424201488494873
2187,2.0424201488494873
2188,2.0424201488494873
2189,2.0424201488494873
2190,2.0424201488494873
2191,2.0424201488494873
2192,2.0424201488494873
2193,2.0424201488494873
2194,2.0424201488494873
2195,2.0424201488494873
2196,2.0424201488494873
2197,2.0424201488494873
2198,2.0424201488494873
2199,2.0424201488494873
2200,2.0424201488494873
2201,2.0424201488494873
2202,2.0424201488494873
2203,2.0424201488494873
2204,2.0424201488494873
2205,2.0424201488494873
2206,2.0424201488494873
2207,2.0424201488494873
2208,2.0424201488494873
2209,2.0424201488494873
2210,2.0424201488494873
2211,2.0424201488494873
2212,2.0424201488494873
2213,2.0424201488494873
2214,2.0424201488494873
2215,2.0424201488494873
2216,2.0424201488494873
2217,2.0424201488494873
2218,2.0424201488494873
2219,2.0424201488494873
2220,2.0424201488494873
2221,2.0424201488494873
2222,2.0424201488494873
2223,2.0424201488494873
2224,2.0424201488494873
2225,2.0424201488494873
2226,2.0424201488494873
2227,2.0424201488494873
2228,2.0424201488494873
2229,2.0424201488494873
2230,2.0424201488494873
2231,2.0424201488494873
2232,2.0424201488494873
2233,2.0424201488494873
2234,2.0424201488494873
2235,2.0424201488494873
2236,2.0424201488494873
2237,2.0424201488494873
2238,2.0424201488494873
2239,2.0424201488494873
2240,2.0424201488494873
2241,2.0424201488494873
2242,2.0424201488494873
2243,2.0424201488494873
2244,2.0424201488494873
2245,2.0424201488494873
2246,2.0424201488494873
2247,2.0424201488494873
2248,2.0424201488494873
2249,2.0424201488494873
2250,2.0424201488494873
2251,2.0424201488494873
2252,2.0424201488494873
2253,2.0424201488494873
2254,2.0424201488494873
2255,2.0424201488494873
2256,2.0424201488494873
2257,2.0424201488494873
2258,2.0424201488494873
2259,2.0424201488494873
2260,2.0424201488494873
2261,2.0424201488494873
2262,2.0424206256866455
2263,2.0424206256866455
2264,2.0424206256866455
2265,2.0424208641052246
2266,2.0424211025238037
2267,2.042421579360962
2268,2.0424227714538574
2269,2.0424225330352783
2270,2.0424232482910156
2271,2.0424232482910156
2272,2.0424232482910156
2273,2.0424232482910156
2274,2.0424232482910156
2275,2.0424232482910156
2276,2.0424232482910156
2277,2.0424232482910156
2278,2.0424232482910156
2279,2.0424232482910156
2280,2.0424232482910156
2281,2.0424232482910156
2282,2.0424232482910156
2283,2.0424232482910156
2284,2.0424232482910156
2285,2.0424232482910156
2286,2.0424232482910156
2287,2.0424232482910156
2288,2.0424232482910156
2289,2.0424232482910156
2290,2.0424232482910156
2291,2.0424232482910156
2292,2.0424232482910156
2293,2.0424232482910156
2294,2.0424232482910156
2295,2.0424232482910156
2296,2.0424232482910156
2297,2.0424232482910156
2298,2.0424232482910156
2299,2.0424232482910156
2300,2.0424232482910156
2301,2.0424232482910156
2302,2.0424232482910156
2303,2.0424232482910156
2304,2.0424232482910156
2305,2.0424232482910156
2306,2.0424232482910156
2307,2.0424232482910156
2308,2.0424232482910156
2309,2.0424232482910156
2310,2.0424232482910156
2311,2.0424232482910156
2312,2.0424232482910156
2313,2.0424232482910156
2314,2.0424232482910156
2315,2.0424232482910156
2316,2.0424232482910156
2317,2.0424232482910156
2318,2.0424232482910156
2319,2.0424232482910156
2320,2.0424232482910156
2321,2.0424232482910156
2322,2.0424232482910156
2323,2.0424232482910156
2324,2.0424232482910156
2325,2.0424232482910156
2326,2.0424232482910156
2327,2.0424232482910156
2328,2.0424232482910156
2329,2.0424232482910156
2330,2.0424232482910156
2331,2.0424232482910156
2332,2.0424232482910156
2333,2.0424232482910156
2334,2.0424232482910156
2335,2.0424232482910156
2336,2.0424232482910156
2337,2.0424232482910156
2338,2.0424232482910156
2339,2.0424232482910156
2340,2.0424232482910156
2341,2.0424232482910156
2342,2.0424232482910156
2343,2.0424232482910156
2344,2.0424232482910156
2345,2.0424232482910156
2346,2.0424232482910156
2347,2.0424232482910156
2348,2.0424232482910156
2349,2.0424232482910156
2350,2.0424232482910156
2351,2.0424232482910156
2352,2.0424232482910156
2353,2.0424232482910156
2354,2.0424232482910156
2355,2.0424232482910156
2356,2.0424232482910156
2357,2.0424232482910156
2358,2.0424232482910156
2359,2.0424232482910156
2360,2.0424232482910156
2361,2.0424232482910156
2362,2.0424232482910156
2363,2.0424232482910156
2364,2.0424232482910156
2365,2.0424232482910156
2366,2.0424232482910156
2367,2.0424232482910156
2368,2.0424232482910156
2369,2.0424232482910156
2370,2.0424232482910156
2371,2.0424232482910156
2372,2.0424232482910156
2373,2.0424232482910156
2374,2.0424232482910156
2375,2.0424232482910156
2376,2.0424232482910156
2377,2.0424232482910156
2378,2.0424232482910156
2379,2.0424232482910156
2380,2.0424232482910156
2381,2.0424232482910156
2382,2.0424232482910156
2383,2.0424232482910156
2384,2.0424232482910156
2385,2.0424232482910156
2386,2.0424232482910156
2387,2.0424232482910156
2388,2.0424232482910156
2389,2.0424232482910156
2390,2.0424232482910156
2391,2.0424232482910156
2392,2.0424232482910156
2393,2.0424232482910156
2394,2.0424232482910156
2395,2.0424232482910156
2396,2.0424232482910156
2397,2.0424232482910156
2398,2.0424232482910156
2399,2.0424232482910156
2400,2.0424232482910156
2401,2.0424232482910156
2402,2.0424232482910156
2403,2.0424232482910156
2404,2.0424232482910156
2405,2.0424232482910156
2406,2.0424232482910156
2407,2.0424232482910156
2408,2.0424232482910156
2409,2.0424232482910156
2410,2.0424232482910156
2411,2.0424232482910156
2412,2.0424232482910156
2413,2.0424232482910156
2414,2.0424232482910156
2415,2.0424232482910156
2416,2.0424232482910156
2417,2.0424232482910156
2418,2.0424232482910156
2419,2.0424232482910156
2420,2.0424232482910156
2421,2.0424232482910156
2422,2.0424232482910156
2423,2.0424232482910156
2424,2.0424232482910156
2425,2.0424232482910156
2426,2.0424232482910156
2427,2.0424232482910156
2428,2.0424232482910156
2429,2.0424232482910156
2430,2.0424232482910156
2431,2.0424232482910156
2432,2.0424232482910156
2433,2.0424232482910156
2434,2.0424232482910156
2435,2.0424232482910156
2436,2.0424232482910156
2437,2.0424232482910156
2438,2.0424232482910156
2439,2.0424232482910156
2440,2.0424232482910156
2441,2.0424232482910156
2442,2.0424232482910156
2443,2.0424232482910156
2444,2.0424232482910156
2445,2.0424232482910156
2446,2.0424232482910156
2447,2.0424232482910156
2448,2.0424232482910156
2449,2.0424232482910156
2450,2.0424232482910156
2451,2.0424232482910156
2452,2.0424232482910156
2453,2.0424232482910156
2454,2.0424232482910156
2455,2.0424232482910156
2456,2.0424232482910156
2457,2.0424232482910156
2458,2.0424232482910156
2459,2.0424232482910156
2460,2.0424232482910156
2461,2.0424232482910156
2462,2.0424232482910156
2463,2.0424232482910156
2464,2.0424232482910156
2465,2.0424232482910156
2466,2.0424232482910156
2467,2.0424232482910156
2468,2.0424232482910156
2469,2.0424232482910156
2470,2.0424232482910156
2471,2.0424232482910156
2472,2.0424232482910156
2473,2.0424232482910156
2474,2.0424232482910156
2475,2.0424232482910156
2476,2.0424232482910156
2477,2.0424232482910156
2478,2.0424232482910156
2479,2.0424232482910156
2480,2.0424232482910156
2481,2.0424232482910156
2482,2.0424232482910156
2483,2.0424232482910156
2484,2.0424232482910156
2485,2.0424232482910156
2486,2.0424232482910156
2487,2.0424232482910156
2488,2.0424232482910156
2489,2.0424232482910156
2490,2.0424232482910156
2491,2.0424232482910156
2492,2.0424232482910156
2493,2.0424232482910156
2494,2.0424232482910156
2495,2.0424232482910156
2496,2.0424232482910156
2497,2.0424232482910156
2498,2.0424232482910156
2499,2.0424232482910156
2500,2.0424232482910156
